,引越し時期,タイトル,評価,口コミ,現在地,引越し先,依頼作業開始時間,電話・メール対応,見積もり対応,作業員,サービス,家具量,家電量,ダンボール,見積もり比較社数
44,2023-06-14,丁寧に一生懸命にやってくれて満足。,4.25,【見積もり時の対応】営業マンの印象は非常によかった。【料金】見積もりでは一番安かった。【作業内容】丁寧に運んでくれ、対応も非常に気持ちの良いスタッフだった。【全体的な評価】良かった。【良かった点】スタッフの対応は気持ちの良いものだった。【気になった点】特に無し。,東京,東京,午後～15時まで,4,4,5,4,14,14,50,9
29,2023-06-01,料金と引っ越し会社の作業レベルは比例してる,2.5,料金はとても安くやってくれたが当日雨で繊細な私からしたら少し荷物の運び方がガサツな感じがした案の定お気に入りの家具屋敷物に傷がついたまあ誠意のある会社で一応家具は一部修理で隙間については新品の1/4ぐらいの値段を減少してくれたが引っ越し会社とその引っ越し料金の金額は結局はレベルによって変わるんだなと思ったでもまあ良心的にやってはくれたんではないかなと思うけれども次に頼むかと言ったら頼まない,静岡,静岡,いつでも,3,2,2,3,6,3,30,5
47,2023-05-31,親身になって見積り相談にのってくれる。,5.0,てきぱきと進めて短時間で終えることが出来大変満足。訪問見積りでマスク一箱50枚を頂きましたが、今となっては不要だとおもいます。段ボールは無料でしたが、食器などの緩衝材は有料なのが残念です。訪問見積りでの相談は無料なので価格の相談の為に、行った方が有効だとおもいます。,静岡,神奈川,午後～15時まで,5,5,5,5,4,1,10,5
49,2023-05-30,見積り営業さんはとても雰囲気がよかった,4.5,【見積もり時の対応】和気藹々と明るくお話もできる人で、しっかり金額も計算してくれて、とても満足いく営業さんでした。今回は営業さんでどの会社にするか決めたようなものでした。【料金】やはり金額は嵩みましたが、交渉で頑張ってもらったので決定しました。【作業内容】さくさくと手際よく進めてもらいました。どこに置くかの指示をしていったりするだけで荷物が運ばれるので、業者利用にして正解だったなと思います。【全体的な評価】95点程かと思います。ただ引越し業者さんが悪い点があったわけではなく、提携しているエアコン業者が予定日に工事できないと当日に連絡がありリスケすることになったので…連携はしっかり確認取ってもらいたいな、という内容です。今後引越しすることがあれば、また同社に依頼するのもいいなと思えました。【良かった点】なにより見積り営業さんが印象がとても良かった。他社さんと比べてもダントツだった。【気になった点】作業員さんは作業はしっかりしてくれましたが”明るく笑顔”というわけではなかったので、営業さんとのギャップがあったかな、と。,三重,滋賀,午後～15時まで,4,5,4,5,7,7,40,4
50,2023-05-29,営業の印象が最高。信頼できます。,4.25,事務所の引越で、マニュアル通りでは対応できなかったことも多かったはずだが、臨機応変に対応してくださり、安心して任せることができた。他社を否定することがなかった点も好感度高く、選定の決定意要素として大きかったと振返ります。また質問に対する回答が的確で具体的でした。現場経験を多く積まれて現在営業の役割を担われているとのこと。作業のシーンが明確にイメージでき、安心いたしました。さすがの一言です。作業者の方におひとり不慣れ感があり、多少心配いたしましたが、先輩のフォローが大きく、トラブルなく丁寧に大切な荷物を運んでいただいた。家具の養生は、私の想像をはるかに超えていて、踊りきとともにうれしく思いました。事務所設置物の取り外しや、不要物廃棄の対応は多忙を極める法人の立場として大変助かりました。説明が丁寧、臨機応変な対応、特に設置物の取り外し、不要物の廃棄等があるならアリさんマークの引越社をおススメいたします。,兵庫,兵庫,午後～15時まで,5,5,3,4,7,0,0,3
48,2023-05-29,アリさんマークという社名で信頼できる,3.25,すぐに見積もりいただき、他社よりお安くできてよかったですが、実際に引き取りに来ていただく時に営業の方から配送の方へちゃんと連絡が行っていなかったようでした。下見していただいたにも関わらず搬入口にもなかなか辿り着けず、荷物の引き取りの時間も4時間ほど遅れて来られました。※事前に連絡はありましたので、問題はありません。今回は、取引先への荷物の配送ということで、少し心配になりました。,福岡,東京,午後～15時まで,4,3,3,3,4,0,90,10
45,2023-05-28,来た時は丁寧で良かった。,3.5,でも要らない物まで引っ越しされて迷惑千番だった。最初から最後までやってもらった方が良かったと引っ越し業者が帰った後で思った。金額が高くなるけどそうすれば良かったとあとから思った。,静岡,静岡,午後～15時まで,4,4,3,3,8,7,0,5
46,2023-05-27,作業に来てくれた方の対応がとても良かった,4.25,作業に来てくれた方々が、礼儀正しく、爽やかでとても親切で良かった。作業スピードも早く、てきぱきと作業してくれ、自分でやろうとしたちょっとした事も、代わりにやります！と申し出てくれて助かった。作業の方々に満足した為、友人にも勧めた。,大阪,奈良,午後～15時まで,4,3,5,5,2,5,60,5
51,2023-04-29,電話受付、訪問見積をしてくれた人の対応が良かった,4.5,サイトに登録して一番最初に連絡してくれたのがアリさんマークの引越社でした。電話受付の女性の人の対応も良く、翌日に訪問見積りの予約を入れてもらいました。その後、数社からの電話連絡を頂いたのですが、翌日は空いていないから2～3日後の訪問見積りになると言う事でした。こちらとしても一日でも早く費用が知りたかったのと、希望引越し日がせまっていたので助かりました。費用の方もこちらの希望を伝え（距離数は違いますが前回他社での引越し時の費用）考慮してもらいまいした。特に値引き交渉する事なく色々と値引きして頂き、満足する見積りを出してもらいましたので、その場で即決しました。引越し当日の作業者は2名と聞いていたのですが、実際には3名来て頂き、高速道で移動途中に渋滞に巻き込まれたのですが予定通り午前中に引越しを完了する事ができました。とても満足できた引越しでした。,静岡,愛知,午後～15時まで,5,4,4,5,3,4,20,5
52,2023-04-29,てきぱきとしていた,4.25,予想していた相場よりかなり安く引っ越し出来たので良かった。段ボールも60箱分は無料だったので自分で10箱分位用意したものと、搬出する時に作業する方も何箱分か持ってきてくれていたので足りました。搬出は３人での作業で大変そうでしたが、みなさんてきぱきと作業していました。また、小さい子供への対応もとても良かったので好印象しかありません。搬入の時は4人で搬出よりかなり早く作業も終わり助かりました。,大阪,福岡,午後～15時まで,4,4,5,4,7,3,70,4
56,2023-04-29,とても感じよく手際よく丁寧でした,4.5,当初見積額よりもその後の交渉で安くしてもらいましたが、最終確認のお電話を頂いた際に、金額が間違っていてびっくりしました。当日は先にお電話も頂き時間よりも少し早めにきてくださいました。作業される方々は皆さんとても感じよくして下さいました。手際はもちろんですが丁寧で朗らかで細かな説明などもきちんとしてもらえました。皆さんに是非とおすすめしたいです。,京都,京都,午後～15時まで,4,4,5,5,5,3,20,6
54,2023-04-24,静岡支店の営業マンの対応が素晴らしかった,4.75,静岡から埼玉までの引越しで、会社負担がない状況でしたので、これは少しでも出費を抑えたいと思い3社から見積を取りました。家族構成が4人で引越し距離も県を跨ぐ事から金額はある程度の覚悟をしていましたが、アリさんマークさん（静岡支店）の見積は他社より安く頑張ってくれました。ダンボールも60枚まで無料で付けてくださり大変感謝しています。引越し当日も予定時刻に到着し、社員の方々、バイトの方も非常に対応が良く、アリさんマークさんを利用したのが初めてでしたが次回の引越しもお願いしたいと思いました。特に営業の方含め顧客との窓口となるスタッフさんの対応は、今まで利用した引越し屋さんの中で個人的には1番良かったです。悪い点を強いて挙げるとすると、アリさんマークさんと提携？されているエアコンの取り付け業者さんの対応が悪かったことくらいだと思います。この度はありがとうございました。,静岡,埼玉,午後～15時まで,4,5,5,5,11,12,40,5
53,2023-04-23,話が早くて助かりました,4.25,できるだけ安く引っ越したかったこちらの意向を汲み取り必要最低限のオプションと説明で簡潔に見積りが完了してよかったです。当日の引越しもテキパキと作業してくださり予定よりかなり早く終了しました。リーダーがチームに意識高く声をかけていたのも好印象でした。,千葉,千葉,午後～15時まで,4,4,4,5,9,8,50,4
55,2023-04-21,全てにおいて満足です,4.5,繁忙期にも関わらず１日で引越し完了できました。自分で段ボールに詰めるパックを頼みましたが、引越し前日に段ボールが足らなくなり急遽対応して頂きました。引越し当日も搬出、搬入共にエレベーターなしの階段で大変だったにも関わらず常に明るくテキパキと対応して頂きました。家具の設置後、配置替えもしていただきとても助かりました。エアコン設置はこちらの意見が二転し、２度も来て頂くことになってしまいました。連休中でしたが最短で対応いただけました。全体を通して大満足の引越しでした。,千葉,神奈川,午後～15時まで,4,4,5,5,12,12,50,6
67,2023-03-31,電話対応がよく、当日も素早い作業,4.75,【よかった点】1月上旬に、3月下旬の引っ越しを予定していると連絡していた。3月下旬に連絡した際にも、トラックを押さえていただき、繁忙期にも関わらず迅速に対応してもらえた。ダンボールについても、引っ越し日の3日前に無料でお届けしでもらえた。引っ越し当日の作業員さんは、明るく愛想良く対応していただき、荷物の搬出も迅速であった。【悪かった点】荷物の運搬中に、高速道路で事故に巻き込まれたらしく保証について説明されたが、新品交換等ではなく査定額、中古商品での保証であった。また、現状復帰していただける荷物については時間がかかる場合があると説明された。,京都,千葉,いつでも,5,4,5,5,2,5,15,3
