,引越し時期,タイトル,評価,口コミ,現在地,引越し先,依頼作業開始時間,電話・メール対応,見積もり対応,作業員,サービス,家具量,家電量,ダンボール,見積もり比較社数
45,2023-05-29,てきぱきスピーディー,4.25,床•壁や運ぶ物にキズがつかないようにしっかり養生していただいて運び方にも気をつけてくれました。パーツが多いベッドフレームの解体と組立も素早く対応してくださりとっても助かりました。引越し日より2ヶ月前に見積もり依頼をして、平日のフリーで時間指定をしなかったのもあると思いますが、相場より2万円ほど安かったです。正直どこよりも安くしていただいたので不安もありましたが、丁寧で迅速な対応をしていただき安心感のある作業をしていただけて大満足です。ありがとうございました。,愛知,愛知,いつでも,4,4,4,5,2,6,20,5
41,2023-05-28,テキパキと仕事が早かったです,4.75,久々の引っ越しで私達がバタバタしていたところ、スタッフの皆さんが手際よく迅速に荷物を運搬してくださり、本当に助かりました。料金も値引き交渉で想定していたより安くで済みました。また機会がありましたら宜しくお願いいたします。,東京,東京,いつでも,5,5,4,5,7,2,30,2
46,2023-05-28,安くて丁寧でコスパが良い,5.0,・当初予定していた見積もり外のものも、いざ引越しが始まるとアレもコレも運んで欲しいなぁ、と思っていたが見積もり外だし、後の予定もあるだろうから追加ではお願いしにくいなぁと悩んでいたら、コレもですよね？？一緒に運んでおきましょうか？と、声を掛けてくれて凄く助かりました。もちろんお願いしたら快く運んでくれました。・あと、引越し前の養生がもの凄く丁寧で自分の家の引越しぐらい丁寧に品物を扱ってくれて、見ていてとても安心出来る引越しでした。・レイアウトについても、運び終わったあとやっぱりそっちじゃなくてこっちがいいなと思って、レイアウトの変更をお願いしたら、重い荷物でも快く対応してもらえました・2、3時間引越し時間を想定していたのですが思いのほか手際よく対応してもらって1時間足らずで終わってとても助かりました,岡山,岡山,いつでも,5,5,5,5,4,7,0,0
42,2023-05-26,スタッフがキビキビ働いていた…,3.25,良かった点スタッフがキビキビ働いていて、思ったより引っ越し時間が短かったので、助かった。他社に比べて、値引きが多く、引っ越し金額が安かった。悪かった点すぐ必要，すぐ開けると書いてあるダンボールが、奥や下の方に積まれていたので、必要なダンボールを探すのに、手間取り困った。養生がされていなかった。金額が安いので、仕方がないのかなと思うが、初めにそのような説明がなかった。養生をしないなら、説明はあった方がよいと思う。結果的にぶつかったりしていないので、よかったが。感想多少不満に思うことはあったが、金額か安かったので，全体的にはまあ良かったと思う。,東京,大阪,いつでも,3,3,3,4,15,12,50,6
47,2023-04-30,対応がいいし、安い。,4.5,単身引越しですが、自分が考えていたお値段よりもだいぶ安く済んでよかった。受付の方の対応も丁寧でわかりやすかった。追加での荷物の依頼にも快く答えてくれて、更にサービス(追加分は加算なし)してもらえて助かりました。また機会があればまたお願いしたいと思います。,岐阜,山形,いつでも,4,5,5,4,4,1,2,3
53,2023-04-30,作業がスムーズ,5.0,何社か見積もりをしていただきましたが、他社に比べて料金が結果半額くらいでしたのでとても良かったです。事前に届けられる無料段ボールについて、こちらの日程が厳しい中でたいぶ融通利かせていただいたのでホント助かりました。引っ越し当日も追加で送ってもらいたい物をお願いした際も快く引き受けていただきとても感謝しています。上記したように、基本的に他者に比べて安価なように感じ、最終的には条件はもちろんあるものの、もともと提示された料金の半額になったので、また引っ越しするとなった時はお願いしたいと思います。,福島,青森,いつでも,5,5,5,5,5,1,10,4
52,2023-04-29,荷物の運び出しと搬入がスムーズだった。,4.5,荷物の運び出しと搬入がスムーズだった。また見積もりに、関しても他社と比較した上で1番安く見積もってくれていたので良かったです。悪かった点は特にないように思いますが、事前にもらっていたダンボールに入りきらなかったものは見積もりとどのくらい乖離が出るのか分からなかったため、その点だけ不安でした。見積もりのさい、ダンボールの大きさが電子レンジ一個分と聞いていたが、大きさに差があるかもしれませんが私の電子レンジが入らなかったのは難儀でした。また傘や靴ベラ、自転車の空気入れなど、長さがあってかつ事前にもらうダンボールに入らないものについては見積もりの際に聞かれなかったので、そこだけ実際に支払った金額と相違しているので不満でした。荷物の搬出、搬入に関しては、一人暮らしの場合一時間もかからなかったため、その点は素晴らしいと思います。ですが、いつ荷物を預かりに来るのか時間が数日前にしか分からなかったのは、予定が立てずらく不便でした。,大阪,徳島,いつでも,4,5,4,5,3,3,5,4
51,2023-04-29,コスパ重視の印象でした。,4.75,○良かった点諸事情により、作業時間を変更する必要があり、担当者様に電話でお願いしたところ、快く対応していただいた。作業も迅速で、荷物や家の床等に傷は無く、コスパだけでなく、クオリティも高かった。○悪かった点ありません。,滋賀,京都,いつでも,5,4,5,5,3,3,10,6
40,2023-04-27,不明点があれば、私に聞いてくれたので安心した,5.0,他の引越し業者では県外の引越しということもあり10万円以上かかると言われたが、ハート引越しセンターは予想以上に安くて良かった。自転車を急遽運んで欲しいことを伝えると、迅速に対応し運んでくれた。引越し後の段ボールを一回無料で回収してくれて本当に助かった。,岡山,愛媛,いつでも,5,5,5,5,3,4,10,6
49,2023-04-24,安かろう悪かろうです。,3.75,良かった点：他と比べて見積もりが安かった。他の業者さんは、電話見積もりの時点で高い見積もりだったので、ハートさんの見積もりを電話で聞き他の業者さんは脳から排除され一択となりました。悪かった点：電話及び訪問見積もりに来た方はすごく良い印象だったので、これは良い引っ越し業者さんに当たったと思いました、が、いろいろありました。こちらが初めて引っ越し業者さんに頼んだので、勝手が分らなかったのもありましたがまず、見積もり時点で正確な見積もりを出さないと運ぶことができないと言ってくれていない、自分で用意したダンボール箱は運ぶ対象にならない、運ぶものが搬入できない場合はどう対処するのかとか最初に言ってくれていない。このため、自分でダンボールをかき集め詰め込んでいたものを引っ越し当日に運搬スタッフに「これはダメですね」と言われ冷や汗をかいた。（実際には多数運んでくれました、、ありがとうございます。）それから引っ越し先が２階のため階段が狭く、洗濯機と冷蔵庫がギリギリのサイズだということを営業さんには伝えていたが、運搬スタッフは「これは無理かもしれない」と言っていてこちらは伝えたと言ったが聞いてないみたいな返答をしていた。（実際には入ったけれど、かなりきつそうでした。ありがとうございます）それと（妻が頼み忘れた）見積もりにないパソコンを運んで欲しいと頼んだが「自分で梱包してないし見積もりに無いので無理ですね」と言われ、自分で運び、また、布団袋を業者指定の袋に入れていなかったのですべて自分で運ぶ羽目になり、かなりの数を自分で何度も往復して運びました。車で、４０分くらいの距離だから良かったものの大変な思いをした引っ越しでした。もっと事前に調べておくことが肝心でしたし、もっと多数の業者に訪問見積もりをお願いすればこんなに苦労しなかったのでは、、と今では思っています。,北海道,北海道,いつでも,4,5,3,3,9,7,10,7
48,2023-04-23,騙された感覚になった,2.5,①追加料金が高い。完璧にやって頂くことが決まってから見積もりをだしてもらえばよかった。②作業をした従業員の方がとても感じが悪い。私の移動中に「まだ到着しないのか」と催促され、イライラを態度にだされて怖かった（簡単な掃除をしてから移動することは伝えてあった。非常識な移動時間では無い）。怖かったので家具にガムテープの跡がついていることを指摘出来なかったし、リーダーの方がムスッとした態度で荷物を下ろしていてバイトらしき人が可哀想だった。終わった後のチップを初めに渡さなくて本当によかった。③開封後のダンボールを引き取ってくれなかった。今回、割高でも大手に頼めばよかった（追加は高くてしなかったが、もし頼んでいたら大手より1万円以上高かった。例えば洗濯機のホースつなげるのが6000円かかるなど）後味の悪い引っ越しになってしまった。同僚で出向する人が結構いるが絶対に進めない。,神奈川,神奈川,いつでも,3,3,1,3,6,6,15,9
54,2023-04-21,全てに，対応がわるい,3.5,値引きに関しては，これ以下は，あり得ないと言われた。搬出に関しては、作業員も３人と聞いていたが実働は二人搬入に関しては，乱暴すぎて、家具に傷が入ったり、冷蔵庫にへこみが増えたりした。テーブルの天板の梱包に、足跡あり修繕してくれると言うものの、10日余りの日数、連絡なし、こちらから何度か連絡する有様、ダンボールについても，引き取り連絡しても取りにも来ず。近くの集積場に自分で持ち込んだ。安かろう（安くはないが）、悪かろう2度とここは使わない,兵庫,岡山,いつでも,4,4,3,3,5,0,0,4
56,2023-04-21,希望に沿ってくれる感じでした。,5.0,急な時間変更、行先変更も快く引き受けてくれました。予定より荷物が多くても特に何も言われず、大型荷物の搬出窓からしないもいけないところ頑張ります。と頑張っていただいたので、感謝です。機械類の梱包も綺麗にしていただきました。現場に慣れてるベテランの方が来てくれ、また応援の方も手慣れた感じでその他スタッフの方も丁寧なご対応でスムーズに終わりました。また機会があれば是非こちらを使いたいと思います。値段も大手の会社よりお安くなりました。,岡山,大阪,いつでも,5,5,5,5,5,0,10,0
